TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DeviceNoveltyFlag,LocationNoveltyFlag,Amount_vs_TypeAvg,DeviceTxnCount,IPTxnCount,MerchantTxnCount,Amount_vs_AccountAvg,TimeSinceLastTxn,Location_enc,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,split
0.669277420667301,-1.2151019363238307,1.0000041978964371,-0.20520361110840515,-0.998207714174397,0.049937616943893114,0.18280870640165592,0.6991618430991617,-1.53288281032152,0.21968610832768629,-1.077072889985405,-0.05248135301507596,-0.23427135706121738,1.2309008403957367,0.5293909491765643,-0.7269918226955234,1.4693997277532802,-0.5658595623783125,-0.5649017860581735,1.6845500380068636,train
-0.8270731373636633,1.47519460861804,-1.1663370178796455,-0.20520361110840515,0.17645517521871948,0.049937616943893114,0.18280870640165592,-0.82166670462667,-1.53288281032152,-0.9777893567262788,0.6006150729753937,-0.21648167892150375,0.15467987752852416,-0.07609944114373984,0.5293909491765643,1.3755312904239043,-0.6805500103971063,-0.5658595623783125,1.7702192216064618,-0.5936303329898032,train
-0.9943812300206556,-0.6546234894609408,-0.8319353536994449,-0.20520361110840515,0.3475736736729137,0.049937616943893114,0.18280870640165592,-0.9917116999071459,-0.862350830180877,0.21968610832768629,1.439459054455793,-0.22466367961938685,0.6252020139308433,-0.7295995819134781,0.5293909491765643,1.3755312904239043,-0.6805500103971063,-0.5658595623783125,-0.5649017860581735,-0.5936303329898032,train
-0.0938194473399664,1.9235773661083517,1.5815723095141776,1.4282984020713743,-0.22627565329917387,0.049937616943893114,0.18280870640165592,-0.07641811396168084,-0.19181885004023386,0.8184238408546688,0.04138575198846082,-0.07693523180469083,-0.8998995407370177,-0.9746621347021299,0.5293909491765643,1.3755312904239043,-0.6805500103971063,-0.5658595623783125,1.7702192216064618,-0.5936303329898032,train
0.3761120840051663,0.6344769383237054,-1.4716602764789593,-0.20520361110840515,0.07163429746554223,0.049937616943893114,0.18280870640165592,0.40120077321048225,1.8197770903816954,-0.9777893567262788,-0.7974582294919385,-0.023837949688190016,0.7085150199591227,0.3323381468373465,0.5293909491765643,-0.7269918226955234,1.4693997277532802,-0.5658595623783125,1.7702192216064618,-0.5936303329898032,train
-0.9673324912720411,1.811481676735774,-0.46845528393835717,-0.20520361110840515,-0.30438785654975564,0.049937616943893114,0.18280870640165592,-0.9642204854667262,-0.19181885004023386,0.8184238408546688,1.7190737149492594,-0.22215350354120258,-0.23427135706121738,1.1492133227995194,0.5293909491765643,-0.7269918226955234,-0.6805500103971063,-0.5658595623783125,1.7702192216064618,-0.5936303329898032,train
-0.1870390741265819,1.3630989192454621,-0.7156217313758968,-0.20520361110840515,2.1532855410492253,0.049937616943893114,0.18280870640165592,-0.17116267021859696,1.1492451102410524,-0.9777893567262788,-0.2382289085050056,1.0191509091879738,-1.0094499837376967,-1.056349652298347,0.5293909491765643,-0.7269918226955234,-0.6805500103971063,-0.5658595623783125,-0.5649017860581735,-0.5936303329898032,train
0.4529949891104994,-1.0469584022649636,-0.7447001369567838,-0.20520361110840515,1.1859234688939362,0.049937616943893114,0.18280870640165592,0.3626094864105499,-1.53288281032152,0.21968610832768629,0.32100041248192723,0.11201169258704351,0.3480245708159641,-1.4647872402794335,-1.8889631595618317,-0.7269918226955234,1.4693997277532802,-0.5658595623783125,-0.5649017860581735,1.6845500380068636,train
0.33652419484328694,0.7465726276962834,-1.5443562904311767,-0.20520361110840515,0.7263277742046479,0.049937616943893114,0.18280870640165592,0.36096528717516624,-0.19181885004023386,0.21968610832768629,-0.2382289085050056,-0.04888488299033024,0.7351182025679681,-0.6479120643172608,0.5293909491765643,-0.7269918226955234,-0.6805500103971063,-0.5658595623783125,1.7702192216064618,-0.5936303329898032,train
-0.9924466182426089,-0.09414504259805118,-0.2939848504530351,-0.20520361110840515,-1.0327135531500016,0.049937616943893114,0.18280870640165592,-0.989745440861076,-0.862350830180877,-0.3790516241992962,1.439459054455793,-0.224757158755922,-0.23427135706121738,0.16896311164491198,0.5293909491765643,1.3755312904239043,-0.6805500103971063,1.7672229409661144,-0.5649017860581735,-0.5936303329898032,train
1.2623792352147332,-0.0380971979117622,-1.3117290457840807,-0.20520361110840515,-0.4899762157860468,0.049937616943893114,0.18280870640165592,1.301965889537765,2.4903090705223385,1.4171615733816514,-0.2382289085050056,4.9383184653536185,-0.9533946525097969,0.3323381468373465,0.5293909491765643,1.3755312904239043,-0.6805500103971063,1.7672229409661144,-0.5649017860581735,-0.5936303329898032,train
-0.684019344220329,1.0268118511277282,-0.3666808644052526,-0.20520361110840515,-0.6363691926812887,0.049937616943893114,0.18280870640165592,-0.7040814199001194,-1.53288281032152,-0.9777893567262788,-0.5178435689984721,-0.19760224359248207,0.09631457385991433,0.8224632524146502,-1.8889631595618317,-0.7269918226955234,1.4693997277532802,-0.5658595623783125,1.7702192216064618,-0.5936303329898032,train
0.9232131296079352,1.0828596958140173,0.18580884163160072,-0.20520361110840515,0.2799241355657275,0.049937616943893114,0.18280870640165592,0.9572515489980938,0.4787131301004092,0.21968610832768629,0.04138575198846082,0.0007938425137191029,-0.8157780443544896,-1.056349652298347,0.5293909491765643,-0.7269918226955234,-0.6805500103971063,-0.5658595623783125,1.7702192216064618,-0.5936303329898032,train
-0.4570965478842712,1.0828596958140173,-1.4425818708980722,-0.20520361110840515,0.5224693629140982,0.049937616943893114,0.18280870640165592,-0.4456378681681102,-0.19181885004023386,0.21968610832768629,0.32100041248192723,-0.16925584652546125,-0.23427135706121738,-0.402849511528609,0.5293909491765643,1.3755312904239043,-0.6805500103971063,-0.5658595623783125,1.7702192216064618,-0.5936303329898032,train
0.3143478116838269,-0.6546234894609408,1.2471706453339768,-0.20520361110840515,-0.717031894176401,0.049937616943893114,0.18280870640165592,0.3384261325544779,-1.53288281032152,0.21968610832768629,-0.5178435689984721,0.01638108155962007,-1.202910175647172,0.9858382876070848,0.5293909491765643,1.3755312904239043,-0.6805500103971063,1.7672229409661144,-0.5649017860581735,-0.5936303329898032,train
1.3993067577275866,-1.3271976256964086,0.68014173650668,-0.20520361110840515,-1.14681896008392,0.049937616943893114,0.18280870640165592,1.4411333353540348,0.4787131301004092,2.0158993059086336,1.7190737149492594,0.036976645219246956,-1.0666603011859515,-0.2394744763361744,0.5293909491765643,1.3755312904239043,-0.6805500103971063,-0.5658595623783125,-0.5649017860581735,1.6845500380068636,train
0.46610735782837065,-0.542527800088363,0.37481847790736633,-0.20520361110840515,0.8936690818718516,0.049937616943893114,0.18280870640165592,0.49266823105728197,-0.862350830180877,-0.3790516241992962,1.439459054455793,-0.12036937751812098,0.9865394529689289,1.7210259459730404,0.5293909491765643,1.3755312904239043,-0.6805500103971063,-0.5658595623783125,-0.5649017860581735,-0.5936303329898032,train
0.4572224741069716,-0.9909105575786747,0.1712696388411572,-0.20520361110840515,-0.9050966389827827,0.049937616943893114,0.18280870640165592,0.3665755048415503,-1.53288281032152,0.21968610832768629,0.6006150729753937,-0.12188705300926166,-0.09677987241311517,0.740775734818433,-1.8889631595618317,1.3755312904239043,-0.6805500103971063,-0.5658595623783125,-0.5649017860581735,1.6845500380068636,train
0.7106566170310754,0.41028555957854956,0.20034804442204424,-0.20520361110840515,0.6200425322289095,0.049937616943893114,0.18280870640165592,0.7412179393623202,-0.19181885004023386,-0.3790516241992962,-0.2382289085050056,-0.10409549846065104,-1.0085837440724303,-0.3211619939323917,0.5293909491765643,1.3755312904239043,-0.6805500103971063,1.7672229409661144,-0.5649017860581735,-0.5936303329898032,train
-0.47153448393154485,-0.6546234894609408,-0.26490644487214804,-0.20520361110840515,0.08709062350053394,0.049937616943893114,0.18280870640165592,-0.46031198660451955,-0.19181885004023386,0.21968610832768629,0.04138575198846082,-0.1707526697088164,-0.23427135706121738,1.067525805203302,0.5293909491765643,-0.7269918226955234,-0.6805500103971063,-0.5658595623783125,-0.5649017860581735,-0.5936303329898032,train
