TransactionID,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Amount_vs_TypeAvg,DeviceTxnCount,IPTxnCount,MerchantTxnCount,Amount_vs_AccountAvg,DeviceNoveltyFlag,LocationNoveltyFlag,TimeSinceLastTxn,Location_enc,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Velocity_1D_Count,Velocity_7D_Count,Expanding_MeanAmount,Expanding_MedianAmount,Expanding_StdAmount,Expanding_MinAmount,Expanding_MaxAmount,Rolling3_MeanAmount,Rolling3_StdAmount,Amount_to_Balance_Ratio,Amount_to_RollingMean_Ratio,Amount_minus_ExpandingMean,Amount_minus_ExpandingMedian,Amount_ZScore_Account,Hour_sin,Hour_cos,DOW_sin,DOW_cos,CustomerTxnCountSoFar,SpendCV_Account,ElevatedLoginFlag,ATM_Credit_InteractionFlag,DeviceSharedAccounts_Prior,IPSharedAccounts_Prior,MerchantSharedAccounts_Prior,Location_Freq
TX001313,-0.009067027327024685,0.002403685285462416,0.0068724373794393665,-0.004327465533278883,0.0020404888202606736,-0.007669768305008408,0.01854159741283207,0.01004939744809235,-0.003645334356801489,-0.024271214789302546,0.0,-0.0016404105839319526,-0.02080807264109984,-0.0020037761920139686,-0.004188312538899481,0.004509303046797868,-0.002334170057947631,-0.0024617600132478402,-0.002276665822137147,0.00935445332666859,-0.00023308288305997848,-0.0012425320863258093,-0.007660248491175487,-0.006396132218602691,-0.007778817775708133,0.00759285839020243,0.006745982921515319,-0.006806395148558932,-0.009259803720076853,0.004301744003351761,-0.02190907154181001,-0.0025528102001908188,-0.004987741793452814,0.025507190259409986,-0.006090373811990932,-0.007258255732712671,0.009906755177516654,0.004841398198760112,0.003164390230917818,0.006539558502956875,-0.000714994496665895,-0.002305959574878216,0.026084810124425584,-0.011569915202853736,-0.007564893766600993,-0.012241180956916651
TX002017,0.0013307385359956484,-0.0033668786854013887,-0.0013656927429937498,-0.0019808087893761696,-0.008461864866461598,-0.00012938474059947893,0.02102991363704891,-0.020929636954388115,-0.018862496496818624,0.03004334963484031,0.0,-0.0018060991691891105,-0.016732102921282688,0.013020850958032078,-0.0035794285126030446,-0.0026026551518589258,0.004647638606402324,0.009453985255677253,-0.0029777785179612693,-0.0017043072590604425,-0.0001523772708605975,-0.0007415969006251544,-0.0033652830298383273,-0.002335092982145624,-0.006123159330558937,-0.004993737544589416,-0.009055236331135084,-0.007382874353335658,-0.008116276871951562,-0.015608526171829422,0.030245525366312847,-0.005627254417877136,-0.005460310420411565,0.01313936094580862,-0.0074659836563280655,-0.008480750038807005,0.001297566957334676,-0.002383476605932635,-0.009299805729624518,-0.0005514374658963848,-0.0003067542379721999,-0.000538188167847693,0.0003116331968510017,-0.011125338801648468,0.014321951054392545,-0.012178153959248449
TX002121,-0.0026048422089761107,-0.002183455130953007,0.0005573543462212341,-0.008886011485010385,-0.0026995951762842107,-0.00022392849399668354,-0.007817536585358853,0.008863454137463122,0.01803395834430387,-0.042238509763084756,0.0,-0.0014158094674348832,-0.023324608841584552,0.0052168673828654165,-0.0033424014833872205,-0.0015590283350320534,0.004451294685859466,-0.003412315415334888,-0.0036895378958433866,0.00154173127055401,-0.0005893943004775793,-0.0019302968983538448,-0.025570878105155542,-0.02212201471604924,0.0004969896608886037,-0.016996554781333453,0.03815095143771952,-0.01624755421602705,-0.0015709709066137638,0.0583687087341777,-0.037141811704710086,7.48465560111674e-05,0.0011626427674901918,0.02826381685643671,0.0264493987538461,0.00628507666862181,-0.0008484075710789118,-0.0023853692675302606,0.0052344321630133275,0.0007804383774897773,-0.0008173435111530125,-0.0003546026535332203,4.267669360798199e-08,-0.0009545802971115336,0.008214230141904238,-0.012923949004507449
TX000021,0.002215274844320253,0.007747469928726786,0.0015795157440039297,-0.004795049857348204,-0.008017269806476674,-0.00047586441742089065,0.018799635973256137,-0.01481359810466529,-0.015660706491896416,-0.10189801613359166,0.0,-0.0012430830113589763,-0.021681971240148822,-0.007446998109461657,-0.003007588479667902,0.00207089160256146,-0.0026569283532444387,-0.002837994610890746,0.005154317908454687,-0.0019485845998860895,7.864972576498985e-07,-0.0006864568800665438,-0.0023154810304503288,0.001850907932819152,-0.022757036878740058,0.03511078291184729,-0.007193420205960368,-0.008723214195935976,-0.02461762300283836,-0.002909704410619883,-0.09659179459910443,0.006626126136896027,0.005239539790454098,0.148324531665655,-0.0070751440137376154,-0.006870107440746446,-0.001778807259904175,-0.0019874098303362354,-0.016209282247661584,-0.01188518499954014,-0.0007903370010899379,-0.000887003616662696,-0.001891963695872263,-0.0008193583818501793,-0.005765636918623917,0.020043154407976545
TX001477,0.004056663416430088,-0.000938184089668539,0.0008423306977380685,-0.005219758176244795,-0.004945683214583985,0.002761150526874528,0.008743913408990079,-0.01793076800458948,-0.0020790276970068947,0.005106381621005264,0.0,-0.0007260042149573564,-0.018487318448290532,-0.0040664414047061025,-0.0031256625143578276,0.004868799364776351,-0.0018092314496607287,-0.0015085951752553228,-0.003827609677973669,-0.001779863121919334,-0.0003175677626859397,-0.001717988350428641,-0.017827236159455282,-0.019405643174175966,-0.00401382223558806,-0.030129306658847436,-0.0017872210030155091,-0.01666988326502707,-0.007407334208771887,-0.005536406054570321,-0.0015276863158097068,-0.0009226018445071503,0.0009880225387745092,-0.02140226759559969,-0.00451501750670839,-0.003427338145697654,0.010457876926469151,0.0047361097744295045,-0.0004477161674988075,-0.0015738006314494279,-0.0005184001289308071,-0.0006238260434474796,-0.0019590266807275776,-0.005704254778393079,-0.004525709820960901,0.05229854037956102
TX000062,-0.0035331210403037163,0.019343833064485807,0.017826279545849304,0.005170866497210227,-0.006440963352209403,-0.004487381384696568,-0.005506975595676697,-0.01881375620214385,-0.013174095610187104,-0.015846501243654536,0.0,-0.0019021469942526893,0.012818395502112645,0.0004087569640861219,-0.0027553851378615945,0.005740009351138724,-0.0016265910805668682,-0.001410113966994686,0.008566723102994729,-0.0017519790836377069,-0.000962319951504469,-0.0017458815258578398,-0.005407168796711172,0.014358439252859899,-0.000603972134228169,-0.008220553726357209,-0.007979742578416504,-0.005644572851615216,-0.0018677575311109734,-0.015491680006074158,-0.0156928447241726,-0.0030984256558952085,-0.0008981198833517518,-0.022701852923313427,0.018884592197487064,0.008259639871511456,0.0023013898070600443,-0.0017626963711725955,-0.005498459195837622,0.013034296423869132,0.01973861360544106,-0.0009868796815862878,-0.005337493929230042,-0.00737772948879865,0.00461007858098261,0.02620503362850286
TX001599,-0.0013295530699069435,-0.0021940124550928887,0.014881940244303503,-0.007232768926769495,-0.006364903930796395,-0.000885215367341192,-0.0033918424044659013,0.035752248570497615,-0.017793015574156624,-0.0015562227636605672,0.0,-0.0016503398362692678,-0.016821195158444654,-0.005751699956709543,-0.0026295154631952753,-0.001770754527533427,0.006440803643781692,-0.002189288861409295,0.009485704420949332,-0.0019719363178592173,-0.0004267404912388884,-0.0016745246457867324,-0.013264526480440098,-0.014508273096177571,0.004085507491232262,-0.0023906626331811325,-0.010803316656306527,-0.001980385546718866,-0.0030947557523045943,-0.014938619919961345,-0.005470543983722455,0.0007977300989697677,-0.0005065219950212735,-0.019011867628561167,0.009598540550527213,0.0025832037016815562,-0.004205171786820097,0.0002592899739787107,0.0019665868122519165,0.007169632918859148,-0.0004670821875333786,-0.0010002935212105513,0.007077929662050989,-0.0028664571314584463,-0.006626869548630535,-0.00437970800228868
TX001674,-0.003603552912836988,0.014458024602954539,-0.009375071178727615,-0.011037305851932615,-0.003527088773324135,-0.004187244773889328,-0.008163813544222596,0.020901747824973428,-0.01551567468292289,-0.01225998366076972,0.0,-0.0007698568035266363,-0.019581570834457378,-0.007940469902362272,-0.002606624074105639,-0.0022499944327864798,-0.002289281846024096,-0.0017265117965871467,0.007330589873890858,-0.0021538292785407975,-0.0007782970962580294,-0.0015038226044271142,-0.00767329999217973,-0.01802760858862108,0.0007057618087834784,-0.000718093571987726,-0.008912254257217665,-0.008832059114764416,-0.002216115863655528,-0.009733449672775906,-0.010518616785026738,0.0019746550502069684,0.004705270674426301,-0.00015741508970261255,0.003110598164888528,-0.001847054646697804,-0.00707111585364977,0.00011347325895994423,0.005226685921427682,-0.002900381114381391,-0.0017519190977327527,-0.00038584590889513494,-0.0045189169643008445,-0.007057438217743766,-0.0039268750925510595,-0.011765810891101864
TX001029,-0.003827758357956504,-0.0020086078137683218,-0.008938463020677466,-0.011713041292969137,-0.004216145391362983,-0.0019472340616875229,-0.0063573518131418,-0.006619054930051788,0.13726908001054208,-0.011056521594420922,0.0,-0.001816036207601428,-0.002459194270947943,0.004961001988194709,0.008225096855021548,-0.0021527312070247716,-0.0016025392821757123,-0.0035520950180944057,-0.0033779431608854794,0.004466571672237478,-0.00038394371746107935,-0.001392856395978015,-0.010376758093053287,-0.009529109401097156,-0.0011197098880460527,-0.015977094023892923,-0.00896514977471269,-0.0085050386820813,0.0018571856639110862,0.021682934641688675,-0.009144699235556754,0.0006252689694549998,-0.0004926656924726944,-0.013100862763242746,-0.005054386108895927,-0.007492287504167167,-0.008055130902408576,0.004693861129387644,0.006006052699794269,-0.004951830504214169,-0.0014577393571380526,0.017747354072052985,-0.004060283387424775,-0.008132064511883072,0.09499454446628139,0.014784878678292444
TX002326,-0.0036862643833117455,0.020992808360060736,-0.008199841098227509,-0.007780031155562028,-0.004747797570652166,-0.00588137512951189,-0.002428725392226946,-0.012028084673802368,-0.01094948543942559,-0.055272731553876714,0.0,-0.001224786217790097,-0.01589059676305714,0.004025196443398826,-0.0028916305903112518,-0.0025281022090348415,-0.0014793962636031211,-0.0007407208653603447,0.008361527769302483,-0.001404418632737361,-0.0006052956311032176,-0.0015591765427961945,-0.007907994366571356,-0.005022415655846629,-0.0026889681781031138,0.0025566539537180888,0.003741529136001712,-0.010324492834857115,-0.003990908645682884,-0.0369196403614824,-0.04980397026895431,-2.2363987984491476e-05,-0.0033630975365546104,0.05063076913717976,-0.006647812394636548,-0.006025520405121938,-0.005071780479745506,0.0010245683749139204,-0.0011463036516971311,0.0025105211589170184,-0.0012814596528187394,-0.0007384995254687965,-0.001520471981995235,0.0018999722933222074,0.0011231067358032432,-0.012307693256116182
TX001841,0.010235325915289004,-0.0021729958599462406,-0.0032426370103685663,-0.003907963372766971,0.05898343033282532,0.005129749470655995,-0.006665126688059032,-0.010090437658363953,-0.004253813429110159,0.09194187891486498,0.0,-0.00011585118249058723,0.023138044252478247,0.00398168324712991,-0.004897345515200868,-0.002064168731449172,-0.0012819686764851213,-0.003238675876054913,-0.003280982623691671,0.005795374671870377,-0.0010641866642981767,-0.0012226646626368166,-0.011113712997586313,-0.0021583193892927175,-0.026377502188182928,-0.012125290280745351,0.00034818456364862747,-0.009212016825274245,-0.015690431869291147,-0.20973823089034163,0.1331460028613237,0.00067866348159513,0.0013316110304823,-0.08900559688111098,-0.004848892440920737,-0.005128492390235155,-0.0037405074428302374,0.0018699129963486987,-0.01689060967753329,0.01792352124200587,-0.0012833286984823644,-0.0008288877340964973,-0.00218488628798399,-0.01376960580702871,-0.002302011400498462,0.0020580941769730997
TX002363,-0.004469518645268684,0.001086093922112923,-0.0061282771634901855,-0.019463004613062367,-0.0020176331757059654,-0.0044047254650432695,0.006422075646467969,-0.012874944250797852,-0.0052794925560768905,-0.005463403643179246,0.0,-0.0018087093741632999,-0.022007985338765818,0.009326216980815306,0.006539784448686987,-0.0031414636375848206,0.00446208916415344,-0.002196564474143088,-0.004230915940206614,0.010122251419525129,-0.0013417371758259833,-0.001793955866014585,-0.0008861932638413872,-0.005493837855468367,-0.001888817604804172,-0.010530322144133263,-0.00968622068624123,-0.000903176317230775,-0.00390415035728532,-0.0011663637910932542,-0.005843954565380578,0.002467233199979264,-8.903333581437856e-05,-0.024204944479697805,-0.0020807529170086807,-0.008747822590940552,-0.006307928606223362,-0.0003952424742244675,-0.005309118161028903,0.01690634851276481,-0.0016416347626363858,-0.0004251602182921488,0.0012662542094997228,0.012964668405766133,0.005681377244124065,0.009607596006671883
TX001904,-0.004565017768258024,-0.0010212525144743267,0.015074498979622288,-0.009987198561429978,-0.0035524129091612875,-0.004844971421913556,-0.0034673238801283058,-0.012415089397400152,-0.013509122609907094,-0.015679279115849383,0.0,-0.001735957608325407,-0.01197949797003789,-0.0037408914624451114,-0.0022778528480557727,-0.0022175266857084354,-0.0018700904416618868,-0.0021039422968169674,0.007917345517198556,-0.0020164355474116746,-0.000596422094386071,-0.0011099633411504328,-0.019270585407011372,-0.020790005507018573,0.00021043648152057357,0.007498529188361942,-0.007165859428734555,-0.020775269453713184,-0.0015014265094491458,0.0012958498997000833,-0.01365779908130854,-0.0028579414042245064,-0.002241733441676855,0.0023585355709075284,-0.006093925015604573,-0.0053213388919502525,-0.005234539930792881,0.0007279017080179854,-0.0025869488002719272,0.0014172127652045824,-0.0011410224228166044,-0.0008713811868801713,-0.005885468590507297,-0.0029455451737158,-0.002722768923156885,0.031371784323273456
TX002248,0.001741210435776708,-0.0043480174054184315,0.012565310441177034,-0.011233972575864755,-0.001821509615899054,0.0014708491359990558,-0.007427928724400578,-0.011928728991624666,-0.0057513157190912274,-0.04368388308739437,0.0,-0.0011847900622524322,0.06559315451937094,-0.007472727484494071,-0.0026485040003899484,-0.001158800752600655,-0.0020930642558960244,-0.0013833781075663866,-0.0029808537097414955,-0.00043366874859202654,-0.0007103528454899788,-0.0014864833033061586,-0.023129655391377194,-0.022794264754432865,-0.002113786026894125,0.013964971171093748,-0.0034353478902460176,-0.022886254559163776,-0.004837876619691861,-0.008050533411786331,-0.03784487255010353,-0.00013953091578372182,0.0017971480016622588,0.008906207666673209,-0.0042861352724213415,0.04624634604342735,-0.00422066465081105,0.0012209683029069714,-0.0024784694021023957,-0.003982187026116425,-0.0014552731649018825,-0.0008965306793106719,0.0029774407872080687,-0.00630363551346818,-0.006914634317720539,-0.00401481491735467
TX001851,-0.009008437954648141,-0.005324333690680305,-0.010660189980847579,-0.011610810116399079,0.002548278356680704,-0.011006503682400885,-0.007713314963741827,-0.01425779336510459,-0.01956813453249901,-0.0048688164281823305,0.0,-0.0023889447865076364,-0.018508474687246354,-0.007347509970801752,-0.0037141788692679257,0.004084738502278924,-0.0022724792567896655,0.0055627932207426055,-0.0037584899138892068,-0.0015557093906681985,-0.0004810587130486965,-0.0019687076687114314,-0.008400488442387846,-0.0053916113220937,-0.0008062088172803128,0.0018395108980921676,-0.0029481511636397268,-0.010170358235652528,-0.004326689706830215,-0.0019761060343882844,-0.006440819701185148,-0.003599871866982587,-0.006010644421720393,0.04149799889809607,-0.00027653800139790604,-0.006356483602062535,-0.00629321161478735,-0.0003631950049063956,0.0009315373449415365,0.0033921025692999025,-0.0023843916953774167,-0.0004867896635551006,-0.004944545054143546,-0.009548708440561313,-0.010247965534738666,-0.013323823795435601
TX000707,-0.00561038001465947,-0.01008740722312723,0.006673725378662157,-0.007577258860692382,0.005709586983595658,-0.011489874552605063,0.031421846737078415,0.12986033949884587,-0.0008127154497767361,0.5064225544721112,0.0,-0.000915691195987165,0.006531187081141166,-0.006757683148589841,-0.001532134294975549,0.007283776400145143,-0.0006896999292075634,0.011578739368123933,-0.006791441352106631,0.0005773549771402031,-0.0004909425391815603,-0.0017232728842645883,-0.0068893916593173255,-0.035203292033255534,-0.019070077887831185,-0.06075204934393886,-0.02049307028440407,0.000982649270887051,-0.01391915332008643,-0.2980598716032467,0.5550169051262926,-0.015336588713954461,-0.01652915262569573,0.09386210152662601,-0.003315038337163614,0.03916322916324808,0.004430860033698088,-0.0020797344772938288,-0.010165544396053305,-0.0018097682361705547,-0.006221772069111466,-0.0010692554898560048,-0.0021734254593143145,-0.009811452412977815,-0.00652966013815901,-0.008693002355830686
TX001648,-0.002254732992494789,0.0017329965297977878,-0.007827349483287175,-0.008262260053306818,-0.0014473964293869272,-0.001742008923696933,0.007996703153654732,0.004009825107641518,-0.02057896024991368,-0.038217181759279885,0.0,-0.0012874643795657904,-0.020245869819756863,-0.0028914504640449945,0.008546119238017126,-0.0025581153290113435,0.003900634488891228,-0.0027733566744427662,0.008359688476775772,-0.001636578655161429,-0.0006798236758913845,-0.00115122513321694,-0.012128246304600339,-0.010863746583783768,0.02168273238946272,0.003981709796239288,-0.006339532842524532,-0.012530513868186204,0.029666167859881683,-0.0028334220560356895,-0.03566433934007443,0.0005956827264619026,0.0027905267741846697,-0.0004595765169278852,-0.007271117668460272,-0.006916998398367901,-0.005178152488263515,0.00010185928654287974,-0.003919006394827048,0.015109855567220894,-0.0006874757912009955,-0.0012230795715004205,0.0022930474106839537,0.01105417154612951,-0.010090226392825044,-0.006240046383463777
